patch,champ,role,picks_by,bans_vs,series_presence,picks_by_g1,bans_vs_g1,series_presence_g1
16.06,Karma,sup,0,3,3,0,3,3
16.06,Ambessa,top,2,0,2,2,0,2
16.06,Ryze,mid,1,1,2,1,1,2
16.06,Varus,bot,0,2,2,0,2,2
16.06,Xin Zhao,jng,1,1,2,1,1,2
16.06,Ashe,bot,0,1,1,0,1,1
16.06,Azir,mid,1,0,1,1,0,1
16.06,Bard,sup,0,1,1,0,1,1
16.06,Corki,bot,1,0,1,1,0,1
16.06,Ezreal,bot,1,0,1,1,0,1
16.06,Gnar,top,0,1,1,0,1,1
16.06,Gwen,top,0,1,1,0,1,1
16.06,Jarvan IV,jng,1,0,1,1,0,1
16.06,Mel,mid,0,1,1,0,1,1
16.06,Miss Fortune,bot,1,0,1,1,0,1
16.06,Naafiri,jng,0,1,1,0,1,1
16.06,Nami,sup,1,0,1,1,0,1
16.06,Nautilus,sup,1,0,1,1,0,1
16.06,Orianna,mid,0,1,1,0,1,1
16.06,Rakan,sup,1,0,1,1,0,1
16.06,Rumble,top,0,1,1,0,1,1
16.06,Sion,top,1,0,1,1,0,1
16.06,Sylas,mid,1,0,1,1,0,1
16.06,Wukong,jng,1,0,1,1,0,1
16.07,Pantheon,jng,2,1,3,2,1,3
16.07,Bard,sup,2,0,2,2,0,2
16.07,Corki,bot,2,0,2,2,0,2
16.07,Ezreal,bot,1,1,2,1,1,2
16.07,Galio,mid,2,0,2,2,0,2
16.07,Karma,sup,0,2,2,0,2,2
16.07,Orianna,mid,0,2,2,0,2,2
16.07,Renekton,top,1,1,2,1,1,2
16.07,Akali,mid,0,1,1,0,1,1
16.07,Ambessa,top,1,0,1,1,0,1
16.07,Ashe,bot,0,1,1,0,1,1
16.07,Azir,mid,0,1,1,0,1,1
16.07,Jax,top,1,0,1,1,0,1
16.07,Leona,sup,0,1,1,0,1,1
16.07,Mel,mid,0,1,1,0,1,1
16.07,Nami,sup,1,0,1,1,0,1
16.07,Nautilus,sup,0,1,1,0,1,1
16.07,Ryze,mid,1,0,1,1,0,1
16.07,Sylas,mid,0,1,1,0,1,1
16.07,Varus,bot,0,1,1,0,1,1
16.07,Xin Zhao,jng,1,0,1,1,0,1
16.08,Bard,sup,1,2,3,1,2,3
16.08,Ezreal,bot,2,1,3,2,1,3
16.08,Lulu,sup,1,1,2,1,1,2
16.08,Orianna,mid,1,1,2,1,1,2
16.08,Pantheon,jng,1,1,2,1,1,2
16.08,Sion,top,2,0,2,2,0,2
16.08,Varus,bot,0,2,2,0,2,2
16.08,Vi,jng,2,0,2,2,0,2
16.08,Akali,mid,1,0,1,1,0,1
16.08,Alistar,sup,1,0,1,1,0,1
16.08,Ambessa,top,0,1,1,0,1,1
16.08,Aurora,mid,1,0,1,1,0,1
16.08,Jarvan IV,jng,0,1,1,0,1,1
16.08,Karma,sup,0,1,1,0,1,1
16.08,Mel,mid,0,1,1,0,1,1
16.08,Nautilus,sup,0,1,1,0,1,1
16.08,Rumble,top,1,0,1,1,0,1
16.08,Taliyah,mid,0,1,1,0,1,1
16.08,Wukong,jng,0,1,1,0,1,1
16.08,Yunara,bot,1,0,1,1,0,1
16.09,Akali,mid,0,4,2,0,2,2
16.09,Jarvan IV,jng,1,3,2,0,2,2
16.09,Bard,sup,0,3,1,0,1,1
16.09,Ezreal,bot,1,2,2,1,1,2
16.09,Annie,mid,1,1,1,0,0,0
16.09,Galio,mid,1,1,2,1,0,1
16.09,K'Sante,top,1,1,1,0,1,1
16.09,Lulu,sup,2,0,2,0,0,0
16.09,Orianna,mid,0,2,1,0,1,1
16.09,Sion,top,2,0,2,1,0,1
16.09,Vi,jng,1,1,2,0,1,1
16.09,Yunara,bot,2,0,2,0,0,0
16.09,Aatrox,jng,1,0,1,0,0,0
16.09,Ahri,mid,1,0,1,0,0,0
16.09,Ambessa,top,1,0,1,1,0,1
16.09,Aurora,mid,1,0,1,1,0,1
16.09,Corki,bot,1,0,1,1,0,1
16.09,Karma,sup,1,0,1,1,0,1
16.09,Nami,sup,1,0,1,1,0,1
16.09,Nautilus,sup,1,0,1,0,0,0
16.09,Neeko,sup,0,1,1,0,0,0
16.09,Nocturne,jng,0,1,1,0,0,0
16.09,Pantheon,jng,0,1,1,0,0,0
16.09,Sivir,bot,1,0,1,0,0,0
16.09,Sylas,mid,0,1,1,0,0,0
16.09,Taliyah,mid,1,0,1,0,0,0
16.09,Varus,bot,0,1,1,0,1,1
16.09,Vayne,top,1,0,1,0,0,0
16.09,Wukong,jng,1,0,1,1,0,1
16.09,Xin Zhao,jng,1,0,1,1,0,1
16.09,Yorick,top,0,1,1,0,0,0
16.09,Yuumi,sup,0,1,1,0,0,0
